"","stid","lng","lat","wp90","wpc","wpmax","wh90","wh4mH","whmax","nc_ubedmean","Ubms","T1h","T2h"
"21","15033_18",144.603098736333,-13.9218333099991,8.30144618631277,971.613144338506,14.0930634537293,2.00105673942605,0,2.50446257788851,0.0578078234748354,0.55,8.5,0
"22","15033_19",144.603143809412,-13.9222474952932,8.03398016600565,943.53172606517,13.7150655242755,1.9725433002052,0,2.47501986274247,0.0723377672658196,0.63,10.9,0
"23","15033_20",144.603014324731,-13.9225422360206,7.67773621204251,906.059232290949,13.2017899127147,1.93320318970594,0,2.43345460798278,0.0578978270940529,0.57,7.1,0
"24","15033_23",144.602711713,-13.9234213776658,7.56293664422794,914.376438646981,13.470133397591,1.92131058738423,0,2.4578818458579,0.0548855149955852,0.59,9.8,0
"25","15033_6",144.603224368723,-13.9179550476587,9.3285601950809,1069.69254600448,14.9537694468778,2.11740046449624,0,2.57096601945278,0.126671724953153,0.65,14.2,0
"26","15033_7",144.60313186119,-13.918290564761,9.3285601950809,1069.66621539477,14.9537694468778,2.11740046449624,0,2.57096601945278,0.111424846658621,0.54,11.7,0
"27","15033_9",144.603007672941,-13.918817832352,9.19307209274598,1067.47389617999,15.192035384934,2.10011272421196,0,2.58580085435096,0.134893006253947,0.4,5.5,0
"28","14015_11",145.858054837838,-16.0325355156748,0.855680609869457,157.283973096442,1.40800535046922,0.81740261612774,0,0.998842265810006,0.154666449583755,0.26,0,0
"29","14015_14",145.858758942424,-16.0330047678779,0.981293492290172,178.362608259601,1.6782591467745,0.866763297803993,0,1.07617972822917,0.166996862192176,0.38,0.1,0
"30","14015_16",145.859243714286,-16.0333728357134,1.14310769164799,199.226870489945,1.98042567431999,0.914724627162865,0,1.1478371393793,0.187572012003399,0.43,3.4,0
"31","14015_25",145.86172162766,-16.0340280985097,3.09395206800931,415.626263400115,4.76131005685672,1.28626950281063,0,1.55245778788211,0.249900673748744,0.73,21.1,0
"32","14015_31",145.863458720588,-16.0338018179403,6.12178871105287,781.288709160934,9.50116302619097,1.69076653652159,0,1.99446078333823,0.337798321711756,0.83,18.1,0
"33","14015_7",145.857187964444,-16.0317555782213,0.819515619755836,154.401130896559,1.29767415260641,0.809312063959851,0,0.978675899919786,0.135641286854958,0.14,0,0
"34","14015_8",145.857297677143,-16.0321215768562,0.83294792581198,159.475795628137,1.328997343369,0.815092381853328,0,0.983052709388109,0.126752665102011,0.06,0,0
"35","14017_19",145.825121300641,-15.9250519607256,6.03156499507104,768.6642033222,9.44744354358966,1.73825170629417,0,2.06189379132335,0.299491196090822,0.25,0,0
"36","14017_21",145.824555573879,-15.9248109451258,5.73410419310286,731.63394520687,8.75671450061932,1.70305670303786,0,2.00128088932489,0.264283238346906,0.14,0,0
"37","14017_22",145.82415808545,-15.924877532671,5.69422529066305,725.946638131212,8.67129094232048,1.7015330056219,0,1.99692253203865,0.259231749979547,0.08,0,0
"38","14017_29",145.823966487947,-15.9266173305641,4.90989721607218,651.712304967711,8.06050243759453,1.52160911609324,0,1.79385710117216,0.297655029987092,0.19,0,0
"39","14017_30",145.823648512191,-15.9267196529157,4.5592931615889,598.841571406634,7.05932174877253,1.50040113535996,0,1.74132310310828,0.251558237489371,0.13,0,0
"40","14017_31",145.823379863384,-15.9271300440395,3.84419707684341,520.090603471659,5.83645707086339,1.40852745774985,0,1.59490842077777,0.235346465630899,0.1,0,0
"41","14017_32",145.823066513968,-15.9273272304435,3.41815081295345,465.040734637121,4.71150546214602,1.35304233200585,0,1.49665451749671,0.174069071171931,0.06,0,0
"42","14017_35",145.822513016239,-15.9279463814236,2.81743453801779,400.658654902539,3.64598288907757,1.2555994061023,0,1.36001249258639,0.130900346514004,0.03,0,0
"43","14017_39",145.821719743399,-15.928800336522,2.13539674934844,338.478352625883,2.71555848934909,1.13570575305542,0,1.27965126557207,0.120068576309259,0.01,0,0
"44","14017_42",145.821249323492,-15.9295564841261,1.69513009901902,294.527133415211,2.37617677871218,1.02737186851266,0,1.21084439332237,0.148942677245275,0.01,0,0
"45","14017_43",145.820903594141,-15.9296547168072,1.63878264477065,294.417004404188,2.42473357601238,1.04250875839023,0,1.22297937285056,0.0939750431252519,0,0,0
"46","14017_44",145.820959166667,-15.9299373570361,1.50556302354359,278.010567823977,2.25880369330821,0.995195052748122,0,1.1882415095991,0.116547888342595,0,0,0
"47","14017_47",145.820782093333,-15.9306586418046,1.16777921674044,242.019915097082,1.9600946222737,0.921721031295198,0,1.12465982439485,0.124276940674121,0.01,0,0
"48","14014_10",145.8420213,-16.0380059256401,1.77573185040767,284.487794842306,3.2260033295013,1.1031952880883,0,1.39408798578197,0.329524384787362,0.49,11.3,0
"49","14014_12",145.842203377143,-16.0374440377134,1.75580371231086,293.576106044338,3.25573219054918,1.09411939017526,0,1.40015038794844,0.335416493593411,0.14,0.4,0
"50","14014_13",145.842272904348,-16.0370626423904,1.75580371231086,296.059738842464,3.25573219054918,1.09411939017526,0,1.40015038794844,0.345796049651795,0.17,0.7,0
"51","14014_14",145.84232555,-16.0367117215208,1.72440639684112,292.588462339411,3.21443179898913,1.08692445314341,0,1.39309175640181,0.30919766993619,0.2,1.7,0
"52","14014_15",145.842306973529,-16.0364162208814,1.72440639684112,294.127755429571,3.21443179898913,1.08692445314341,0,1.39309175640181,0.289247268997021,0.15,2.3,0
"53","14014_16",145.842232961111,-16.0361241805546,1.68814738519331,294.14432139454,3.13679000418033,1.07913249809191,0,1.37853282773068,0.307668408504411,0.19,4.3,0
"54","14014_17",145.84216771875,-16.0357734779157,1.61626863693769,288.31209253502,3.01024583963843,1.06521913103868,0,1.35417298344729,0.287698372027385,0.21,2.9,0
"55","14014_18",145.842116033333,-16.0354386348709,1.59259403650664,285.076028705508,2.96093420161234,1.06021943394126,0,1.34656929603255,0.269703327870379,0.28,1.6,0
"56","14014_19",145.842077925,-16.0351167399991,1.58987528927495,292.90415073467,2.9566674247163,1.05933715223373,0,1.34656929603255,0.277608261774202,0.15,0,0
"57","14014_2",145.84089471744,-16.0404390921228,1.9362182083991,281.478157376591,3.45710961584701,1.12118862873118,0,1.41576049103516,0.3022173217767,0.58,10.2,0
"58","14014_20",145.8419188175,-16.0347837112491,1.55032533386607,294.245723153341,2.87983981055803,1.04979273108588,0,1.33304005410378,0.278250292015184,0.15,2.2,0
"59","14014_21",145.8417888375,-16.0344332284991,1.40132930116512,274.842599569397,2.45902923429518,1.0005572940903,0,1.25000819162179,0.265169837733598,0.17,3.8,0
"60","14014_22",145.84163495,-16.0341276963034,1.43490171429418,290.434721384855,2.62664166243351,1.02061691102167,0,1.28870467413751,0.228046985610667,0.18,0,0
"61","14014_3",145.841017224373,-16.0401511220062,2.00777453157647,296.382626211575,3.57635464211441,1.15011106699184,0,1.44816772490419,0.330967887993953,0.61,12.9,0
"62","14014_4",145.841175684314,-16.039828707254,2.00777453157647,296.382626211575,3.57635464211441,1.15011106699184,0,1.44816772490419,0.380124338370966,0.41,10.1,0
"63","14014_7",145.841617727273,-16.0390155522718,1.90588214156591,280.322079533922,3.33807248823018,1.12247408212814,0,1.40927680793658,0.326233071380133,0.46,6.2,0
"64","14014_8",145.841762275676,-16.0386813829721,1.88905892033808,290.696579691574,3.33807248823018,1.12247408212814,0,1.40927680793658,0.35217468165373,0.42,8.5,0
"65","14014_9",145.841904004878,-16.0383519053649,1.7782059664703,282.404283777273,3.2260033295013,1.1031952880883,0,1.39408798578197,0.365366460980448,0.6,11.4,0
"66","12025_11",145.561143091297,-14.504295465642,31.0232819113439,7445.75344492769,270.650524172386,3.25088414100955,9.5,8.0870027857796,0.43830083068901,1.85,36.1,18.4
"67","12025_12",145.561112261889,-14.5039497577748,31.5774317138317,7550.37153438737,270.650524172386,3.25088414100955,9.5,8.0870027857796,0.387647838199301,1.98,35.4,19.1
"68","12025_14",145.560925188376,-14.5034471611237,34.9846214637931,7738.84427220972,270.650524172386,3.37244925909432,9.75,8.0870027857796,0.399190308318348,2.06,36.2,20
"69","12025_15",145.560877120141,-14.5030942526241,42.1589184184809,8264.45000154536,272.421059750079,3.52515370692842,10.5,8.19070633057732,0.338780236095858,2.15,35.1,21.7
"70","12025_16",145.560735260756,-14.5027840878716,48.4888112931428,8531.13612646989,272.421059750079,3.79102644335313,11,8.19070633057732,0.373701762623764,2.01,33,20
"71","12025_17",145.560761922262,-14.5024609589026,50.694013756509,9590.20186220752,326.015656582086,3.83117615105161,11.25,8.93312540857647,0.352226718471019,1.95,26.4,16.2
"72","12025_19",145.56047815016,-14.5020242688934,48.8815982394063,9027.3578749207,286.448147362447,3.8108336195156,11.25,8.38527196233666,0.384097755497834,1.86,27,17.2
"73","12025_2",145.561824250027,-14.5067688252578,24.8601221096349,6195.60305447225,224.056580399114,2.95534123780089,8.75,7.16531058907492,0.405346407144677,2.07,35,18
"74","12025_20",145.560215309011,-14.5017415611104,48.8815982394063,9066.54670724268,286.448147362447,3.8108336195156,11.25,8.38527196233666,0.376730932151274,2.28,35.1,23
"75","12025_21",145.559934271099,-14.5014326716435,54.1736788414526,8949.31010315022,270.29630363597,3.90732823840892,11.5,8.01451544927593,0.405070258678979,1.95,31.8,18.8
"76","12025_23",145.559584315061,-14.5009138444493,63.3656453797607,9821.99877463802,303.563089794999,4.15574684200859,12.25,8.57943124474634,0.36246413190529,1.78,23.7,14.4
"77","12025_24",145.559251086238,-14.5007683636425,62.3332016282003,9154.13511709909,266.601679673648,4.11816412560497,12,7.9617027528079,0.335476761804684,1.98,28.4,18.4
"78","12025_26",145.558872523253,-14.5003130797032,62.271791770924,9139.76505975759,268.263691384494,4.11816412560497,12,8.08232841476527,0.350948376360564,1.94,26.5,16.8
"79","12025_3",145.561774853014,-14.5064141252367,26.0848835083829,6094.19420053045,217.207946589767,2.94218662002071,8.75,7.06165214116234,0.399120384930758,2.07,35.2,18.8
"80","12025_30",145.558035877955,-14.4993881206896,47.1427169006271,8520.89449825139,259.067349795837,3.64393473058646,10.75,7.95511162398765,0.348980088701323,2.05,29.9,20.1
"81","12025_33",145.557568539471,-14.4986816276362,49.4360622474559,8749.44825625109,277.985010725392,3.74555828956537,11,8.23547495233566,0.330993579570727,1.94,30.9,19.2
"82","12025_34",145.557303077193,-14.4984310839199,45.9902188755489,7648.86185982849,219.355276581474,3.61980775023107,10.5,7.20652936386954,0.388131350285495,2.23,37.3,24.3
"83","12025_35",145.557056251817,-14.4981879124047,44.3537033647928,7556.51674624627,219.355276581474,3.45085497524284,10,7.20652936386954,0.389547313572693,2.04,38.5,24.7
"84","12025_38",145.556853484905,-14.497420235995,50.8139321716979,8784.20443190664,265.282294185932,3.8093187675356,11.25,8.07367846598634,0.36503510235291,1.87,25.3,16.4
"85","12025_41",145.556276090732,-14.496769429853,49.870134899896,8026.07450721109,220.506356549651,3.77844024931924,11,7.35680776530051,0.361658042952893,1.81,27.4,16.9
"86","12025_43",145.555803902775,-14.4963028370068,56.4066454253976,7922.39871162092,205.735352064992,3.91703540036731,11.25,6.9926456486148,0.405320814742647,2.23,36.9,24.9
"87","12025_44",145.555617662268,-14.4959707882557,58.1860516145288,8949.20850617321,243.341143056159,4.07384091705846,12,7.77126650188178,0.346612988046262,2.1,35.2,23.3
"88","12025_45",145.555476106011,-14.4956373563181,58.1860516145288,8957.1916308592,243.341143056159,4.07384091705846,12,7.77126650188178,0.305862372508284,1.92,32.4,20
"89","12025_46",145.55521007975,-14.4953998839329,57.1860717079764,8733.24856654517,229.451331508622,4.05443404038471,11.75,7.49440789837868,0.360085178603206,2.02,35.9,23.1
"90","12025_48",145.55488675085,-14.4949457783197,57.1860717079764,8729.80392362103,229.451331508622,4.05443404038471,11.75,7.49440789837868,0.452875517727712,2.12,37.3,24.5
"91","12025_50",145.554661723731,-14.4945742503638,55.630583851992,7715.0462556351,184.15767335319,3.90096360351937,11.5,6.50112479987845,0.360912949779409,1.9,36.6,22.8
"92","12025_51",145.554483371937,-14.4942806405397,59.8015584058952,9133.84336073967,252.516381306714,4.04464686085726,12,7.87464877697302,0.384461577214354,1.94,37.1,23.1
"93","12025_52",145.554411043606,-14.4939668291378,59.8015584058952,9153.29532594705,252.516381306714,4.04464686085726,12,7.87464877697302,0.391308324143103,1.87,30.9,20.2
"94","12025_55",145.55388006895,-14.4932218212103,59.4529555351316,8963.72918072616,245.247087306141,3.96351913922998,11.5,7.76386865346782,0.366565366866104,1.92,27.3,17.5
"95","12025_56",145.553631864777,-14.4930541697771,59.4529555351316,8853.16196472376,245.247087306141,3.96351913922998,11.5,7.76386865346782,0.380781396977496,1.99,30.8,21
"96","12025_6",145.561813639392,-14.5055337962976,33.513575664382,7834.53509313058,282.928290636674,3.44495400425148,10,8.36787532097119,0.379836889790093,1.59,25.5,14.6
"97","12025_8",145.561492354909,-14.5051225165441,33.513575664382,7835.12077212079,282.928290636674,3.44495400425148,10,8.36787532097119,0.383534257329799,2.14,36.5,21.4
"98","12025_9",145.561451541723,-14.5048414795788,33.513575664382,7839.87077849467,282.928290636674,3.44495400425148,10,8.37221274527533,0.328327763078849,2.16,35.5,21.1
"99","12026_1",145.545375058137,-14.4824298357419,55.2945570791369,9870.61855453415,321.516008486059,3.83113603327138,11.25,8.78293758753295,0.339017645169943,2.06,29.5,19.6
"100","12026_10",145.543440107402,-14.4802892892088,54.2664149934571,9594.79726527219,303.21463274253,3.87385313934601,11.5,8.50576854594481,0.369349820086453,2.08,29.9,19.5
"101","12026_12",145.542991933502,-14.4799830386941,52.6515293178418,9679.44145354042,303.21463274253,3.86882841532767,11.5,8.50576854594481,0.35457958961582,1.95,38.4,23.8
"102","12026_13",145.542830187132,-14.4797087507096,59.6731332686793,9779.68466504321,303.21463274253,3.9296943554327,11.5,8.50576854594481,0.369978892579841,2.05,36.7,24.1
"103","12026_15",145.542624199034,-14.4792114338153,59.3774256231202,9545.6519820296,289.704673309048,3.9319370385571,11.5,8.29877867538956,0.319470285221761,1.89,26.3,16.9
"104","12026_16",145.542529679221,-14.4788829039892,60.7182286021342,10771.1495586291,362.23900031798,4.06213109288542,11.75,9.22370348240919,0.264807199131061,1.63,18.5,11
"105","12026_24",145.541026787415,-14.4777309098783,53.4824020262906,8645.14398327989,246.124845992915,3.77808283406739,11.25,7.69404402039476,0.334308063287466,1.95,27.8,17.3
"106","12026_25",145.54081449425,-14.4776016387947,53.2497892830815,8637.83368923708,246.124845992915,3.77808283406739,11.25,7.69404402039476,0.383624841232678,1.95,28.2,17.7
"107","12026_26",145.540674195225,-14.4772964325272,52.4631099366135,9436.79161896732,300.924131249885,3.83043518802708,11,8.48252809918976,0.321647742557529,1.79,23.6,14.2
"108","12026_27",145.540366365354,-14.4771309459586,51.9378066207769,9420.9560088244,300.924131249885,3.83043518802708,11,8.48252809918976,0.347487080017907,1.93,31.1,19.8
"109","12026_28",145.540199870703,-14.476882180152,50.7683755065899,9448.53779187451,300.924131249885,3.69986003479114,11,8.48252809918976,0.30540473414955,2.01,31.3,20.9
"110","12026_29",145.539951366049,-14.4766653283709,48.4231528549156,8586.70852122809,248.847942547199,3.66234431593007,10.75,7.78483506673171,0.335102083879417,2.05,36.4,23.7
"111","12026_3",145.5450404382,-14.4818806417674,54.8376325763663,9587.89647833057,304.419279106278,3.82997726292901,11.25,8.50472381010829,0.308080318253208,1.82,25.1,16
"112","12026_30",145.539847788712,-14.4763127681259,58.936267257287,9261.92490033668,269.525534144584,3.9627353539619,11.5,8.11004977555501,0.291068170165328,2.07,35.2,22.6
"113","12026_31",145.539722382571,-14.4760045658879,58.936267257287,9305.355538445,269.525534144584,3.9627353539619,11.5,8.11004977555501,0.284119328445237,2,34.1,21.3
"114","12026_32",145.5394867371,-14.475863419508,56.4245989116279,8290.205107922,218.028920605141,3.86784211083634,11.25,7.10657430112077,0.333125160551275,1.84,38.2,23.2
"115","12026_33",145.539391197647,-14.4755664026106,64.8732127483886,9745.42123862924,266.718834163789,4.07717792063041,12,7.96509775160206,0.322295617486961,2.01,36.5,23.3
"116","12026_35",145.539178433478,-14.4751271399009,75.2289461036895,10857.3408692036,310.119455080308,4.36273218628745,12.75,8.57054365300663,0.405293712443305,2.31,34.8,23.6
"117","12026_36",145.539048236027,-14.4748300450938,75.2289461036895,10864.4116191186,310.119455080308,4.36273218628745,12.75,8.57054365300663,0.352884534093184,2.06,26.9,16.8
"118","12026_37",145.538788081425,-14.474558707066,75.5188119652709,11683.0030549369,346.011706984175,4.36938570314967,13,9.03036532070388,0.289612549013231,1.79,20.7,12.5
"119","12026_5",145.54457754565,-14.4814954232889,53.041497422764,9202.00274317656,289.736538543741,3.80804885760029,11,8.31246793252866,0.345096769536796,1.82,26.9,16.6
"120","12026_7",145.544281186644,-14.481025107784,56.4248744514329,9928.26741746377,330.251470905222,3.98527525553184,11.75,8.88289288523569,0.347545023138172,1.87,26.2,17.1
"121","12026_8",145.543907904041,-14.4808672529526,54.1177100889374,9092.01390189675,280.662206774879,3.86655248413964,11.5,8.24112374771764,0.332169855265605,2.15,36.3,23.9
"122","12026_9",145.543779248487,-14.4804722080195,54.1177100889374,9148.92055376961,280.662206774879,3.86655248413964,11.5,8.24112374771764,0.333404108228982,1.97,26.5,16.4
"123","12027_12",145.526201570828,-14.4712673459312,36.9163560332019,6584.8670623056,223.453988760863,3.31131020309591,9.5,7.32200929060407,0.166662237978924,1.35,12.5,7.3
"124","12027_14",145.525789378294,-14.4713363846149,36.9163560332019,6655.70916352171,223.453988760863,3.31131020309591,9.75,7.32200929060407,0.172126402229127,1.35,12.7,7.3
"125","12027_16",145.525284842009,-14.4712258303476,36.777574066479,6546.67604445308,208.448977274235,3.30117640534771,9.75,7.10740142408578,0.129730906404626,1.22,10.9,5.4
"126","12027_2",145.529363504551,-14.4702481367148,25.1566530373009,7425.72683053051,307.172742526798,2.9350163174742,8.75,8.48162091254811,0.13647892732033,0.41,0.8,0
"127","12027_20",145.524206390594,-14.4714272719237,36.7457544089988,6754.75922364319,213.234333514901,3.37350857088061,10,7.20251316434628,0.152609078282843,1.36,13.2,7.8
"128","12027_21",145.523864298267,-14.4714665394616,36.7457544089988,6759.33787669039,213.234333514901,3.37350857088061,10,7.20251316434628,0.156234097234991,1.5,15,9.4
"129","12027_22",145.523422758291,-14.4715572865285,36.2037991827995,6860.0730316313,222.847758705183,3.31391168428682,10,7.39463233183201,0.206956499622984,1.55,17.9,10
"130","12027_25",145.522593355545,-14.4716345059082,35.6599365586847,6562.94147711672,222.847758705183,3.19539557789084,9.5,7.39463233183201,0.232910888406236,1.31,13.7,6.8
"131","12027_26",145.522236543027,-14.4717367801952,28.7448208456356,6233.58478675423,219.853625579364,3.05173489585406,9.25,7.37587066674103,0.170947182316462,1.36,14.4,7.4
"132","12027_27",145.521900620958,-14.4717926603738,28.6638736012765,6111.01169948618,210.525659969506,3.05245835875311,9.25,7.24484282292147,0.153721040185686,1.29,13.5,6.4
"133","12027_3",145.529056110012,-14.4704460510166,22.1116199257713,6011.88131982019,244.668784714728,2.73995175564799,8,7.62810343550133,0.133792874259695,0.55,2.4,0.7
"134","12027_32",145.520554398913,-14.472026898701,24.5226144716998,5624.65848231225,185.430933233897,3.00571267035421,9.25,6.87869504957,0.185382961297199,1.17,10.5,4.8
"135","12027_5",145.528477295663,-14.4706758220244,22.1116199257713,5908.33646846054,241.145440230596,2.73846776344394,8,7.57310655464841,0.178036092141963,0.83,5.8,3.4
"136","12027_6",145.528023959899,-14.4707827471039,22.1162628934657,6889.87852970562,288.904052921687,2.80779914153974,8.75,8.230058290215,0.201664935536261,0.84,5.6,3.5
"137","12027_8",145.527370438206,-14.470897173643,32.9551769002208,7173.40503197624,278.365990513011,3.23206348194468,9.5,8.10779692560015,0.165270423752377,0.88,7,2.7
"138","15004_10",144.005550734091,-11.6581252095446,2.05302790347059,284.592806818371,2.92842748983758,1.12343011524769,0,1.29754423450613,0.111734561198416,0.04,0,0
"139","15004_11",144.005239929333,-11.6579261822658,2.10305788896294,290.052740681465,2.95499572933754,1.13831547238628,0,1.30352664985938,0.0740167912912541,0.01,0,0
"140","15004_12",144.004823652174,-11.6580356684774,2.05192090038075,284.266564567523,2.91710148538464,1.12276542693457,0,1.29508805048391,0.104100022539404,0.03,0,0
"141","15004_13",144.004498575,-11.6580333192492,2.01677523468955,279.741897829175,2.85271958868417,1.11445302685751,0,1.28176324138394,0.105358343432158,0.02,0,0
"142","15004_15",144.003992948649,-11.6579678251343,2.07676090343679,287.594238883771,2.90679400189581,1.13464512951637,0,1.29321824833118,0.0842006717111497,0.01,0,0
"143","15004_16",144.00372124375,-11.6579329399992,2.0774627169883,288.095874199159,2.90679400189581,1.13638593262766,0,1.29321824833118,0.0795571728393429,0.01,0,0
"144","15004_18",144.00318943,-11.6579590009992,2.07404656443604,287.778043138148,2.89560002306728,1.13619975441054,0,1.29135666146075,0.0932825399265385,0.09,0,0
"145","15004_2",144.007929567819,-11.6582680846936,2.07516666954809,287.355514042866,3.05384926205681,1.13170522486072,0,1.32204701927796,0.0948741882438089,0.08,0,0
"146","15004_3",144.007640565854,-11.6583998099992,2.03689622083571,283.241974965494,2.99528762770254,1.12201734763285,0,1.31037577249997,0.12487225973593,0.14,0,0
"147","15004_4",144.007240861667,-11.6583096508325,2.02778525616822,282.45038162882,2.96867252421752,1.12201734763285,0,1.30500731729973,0.122170895148766,0.09,0,0
"148","15004_5",144.006893197297,-11.6582577670262,2.02778525616822,282.451623394208,2.96867252421752,1.12201734763285,0,1.30500731729973,0.0979118424632087,0.1,0,0
"149","15004_8",144.006119202857,-11.6582012114277,2.05453711925785,284.814973653367,2.93960363067586,1.12409002004542,0,1.29939890628407,0.118174043513329,0.08,0,0
"150","15001_1",144.029208740101,-11.8432636155893,0.712812171098362,106.465282571061,1.37810829923007,0.718023511656685,0,0.90738876536205,0.118431438364087,0.36,1.5,0
"151","15001_12",144.026007352926,-11.8423950945233,1.2725316947447,175.356892940232,1.72813921353842,0.936521608303144,0,1.05151617220019,0.121192016814743,0.24,0.6,0
"152","15001_13",144.025745993547,-11.8421208526696,1.2725316947447,174.840040297451,1.68945486765119,0.936521608303144,0,1.04796555918589,0.083434169738599,0.16,0,0
"153","15001_14",144.025509450326,-11.8418403887217,1.2942965102799,177.496403710981,1.65106760076418,0.943214517430609,0,1.03881266301199,0.0891259914696943,0.18,0,0
"154","15001_15",144.025314744778,-11.8415668859279,1.18669513546496,162.550289157827,1.51384559466707,0.905612886584786,0,0.997837183080151,0.0803057342499693,0.13,0,0
"155","15001_16",144.025176391237,-11.841316008803,1.25580644728206,172.792441959084,1.58099462511663,0.931133076639018,0,1.01619066281077,0.138788870631811,0.27,2.3,0
"156","15001_17",144.025007197869,-11.8410185458363,1.25580644728206,172.820812786854,1.58099462511663,0.931133076639018,0,1.01619066281077,0.0854323237554071,0.33,1.1,0
"157","15001_18",144.024867131372,-11.8407248485405,1.21928058847811,167.777149140362,1.54311978072285,0.918428086240802,0,1.00667090326196,0.0840867166255996,0.33,1.5,0
"158","15001_19",144.024775536936,-11.8404805691236,1.21928058847811,167.777149140362,1.54311978072285,0.918428086240802,0,1.00667090326196,0.0808412534281954,0.32,1.2,0
"159","15001_21",144.024639093778,-11.8399996035028,1.15484817228816,160.399054416563,1.47214192552681,0.898281594982996,0,0.985958506999198,0.092730357886094,0.43,1.8,0
"160","15001_22",144.024465112979,-11.8397174630457,1.17943959134399,164.310776446892,1.5124550178139,0.90490649262411,0,0.998449517210398,0.0706005681366258,0.32,3.7,0
"161","15001_23",144.024264495515,-11.839394573204,1.05034431320347,147.255137009371,1.33816323833546,0.858109836904227,0,0.94458901439891,0.101960722739672,0.36,0,0
"162","15001_24",144.024081925875,-11.8390661760392,1.05034431320347,147.607662695502,1.33816323833546,0.858109836904227,0,0.94458901439891,0.0858883425180257,0.35,1,0
"163","15001_25",144.023948691751,-11.8387578950752,1.16766212040952,165.182855913604,1.51462748724046,0.90284046336327,0,0.999265807225692,0.10579947778938,0.4,0,0
"164","15001_26",144.023792778796,-11.8385330580996,1.16766212040952,165.205876374692,1.51462748724046,0.90284046336327,0,0.999265807225692,0.0743410819816065,0.34,0,0
"165","15001_28",144.023485821017,-11.8380619791598,1.23678956618386,175.405565052888,1.61034794006789,0.926384073062285,0,1.02916190134625,0.107218847338099,0.25,2.9,0
"166","15001_29",144.023308082942,-11.837736822149,1.13075854277696,162.945118245479,1.47820076459277,0.892368988985349,0,0.992554403424241,0.0681173736723869,0.29,0,0
"167","15001_3",144.028735107604,-11.8431729479117,0.712812171098362,106.47142129855,1.37810829923007,0.718023511656685,0,0.90738876536205,0.129440818704161,0.41,3.5,0
"168","15001_30",144.023229594062,-11.8374250129689,1.13075854277696,162.975536515469,1.47820076459277,0.892368988985349,0,0.992554403424241,0.0813373171479515,0.29,2.3,0
"169","15001_31",144.023079483972,-11.8371573177313,1.04651191866128,152.253627978656,1.35906603514724,0.863395675199033,0,0.958561917683241,0.102641077748527,0.27,0,0
"170","15001_5",144.028152182754,-11.843119355168,0.770210122858786,114.334434825706,1.47289464521635,0.739999935854029,0,0.932915328380436,0.1181059891005,0.46,2.9,0
"171","15001_6",144.027792065713,-11.8431024926628,0.964682546468351,138.763484056139,1.68098714680944,0.820899853053836,0,1.00263009581072,0.106255632299405,0.5,1.5,0
"172","15001_7",144.027441349785,-11.8430448235658,1.06742530635684,150.524815783859,1.71454740135344,0.86402763542708,0,1.02638602925764,0.110080332941644,0.51,0.9,0
"173","15001_9",144.02678828166,-11.8428285127397,1.18738977626372,163.94866177075,1.77839913225884,0.903703171754872,0,1.05441541894639,0.134231321980114,0.43,1.6,0
"174","15003_10",144.105104212607,-11.7483452530821,0.355401611443022,85.1900824760382,2.58020149751884,0.465926693788106,0,0.870269050855841,0.189261237594154,0.5,2.2,0
"175","15003_15",144.103780920958,-11.7486364752668,0.355401611443022,78.3565358777874,2.16878061796661,0.459640617203051,0,0.835102679570694,0.186620183983821,0.57,3.9,0
"176","15003_16",144.10344240026,-11.7486871768139,0.355401611443022,78.2836570537021,2.16878061796661,0.458370423507025,0,0.835102679570694,0.197676766137234,0.56,2.9,0
"177","15003_19",144.102569709446,-11.7487578463216,0.275262400467133,66.7148887720713,1.82116610998101,0.469908382829369,0,0.804588410434672,0.183114844065209,0.58,4.6,0
"178","15003_2",144.107416200438,-11.7472156442347,0.387702328116338,81.7356629981204,2.16219828209789,0.475909482620213,0,0.839515803274792,0.173161993826903,0.65,6.1,0
"179","15003_20",144.102237021791,-11.7487614078508,0.275262400467133,65.4288653978954,1.73024189033175,0.469908382829369,0,0.799023070807573,0.176843803190751,0.54,3.9,0
"180","15003_21",144.10187395086,-11.7488202393298,0.261256490770232,60.8593007294249,1.56397448041302,0.474697166766926,0,0.806190332004972,0.143129620567779,0.48,2,0
"181","15003_24",144.100987854512,-11.7486337280927,0.261256490770232,59.566260554088,1.48255665387243,0.482745281147264,0,0.806190332004972,0.174101787651378,0.52,1.6,0
"182","15003_27",144.100131954059,-11.7484786164717,0.23327100601194,48.2357104153264,1.04243382519084,0.472504949228678,0,0.792770524172795,0.175359478605951,0.42,0.2,0
"183","15003_3",144.107090619401,-11.7473291268607,0.361766135980204,74.6452689758156,1.98483137141287,0.461837986009182,0,0.791026909564165,0.145370134752504,0.56,5.3,0
"184","15003_30",144.099288141249,-11.7481400167243,0.204170513045874,42.9889181797451,0.874314495700688,0.462609168526692,0,0.744111460530187,0.138697227003756,0.35,0.5,0
"185","15003_31",144.09896069054,-11.7480482631519,0.200405877540363,40.7725773284662,0.768240768305069,0.462609168526692,0,0.735612441397258,0.148371818491323,0.28,0.9,0
"186","15003_33",144.098416628632,-11.7479761175392,0.197419759804697,39.0550816403309,0.688877514607578,0.462609168526692,0,0.725379169230331,0.163271557864786,0.2,0.3,0
